item,itemLabel,year,genreLabel
http://www.wikidata.org/entity/Q110922595,Leo Van Witsen,1912,male
http://www.wikidata.org/entity/Q7520369,Simone Mirman,1912,female
http://www.wikidata.org/entity/Q120734880,Anne Verdi,1912,female
http://www.wikidata.org/entity/Q57371524,Pauline Clotworthy,1912,female
http://www.wikidata.org/entity/Q65953062,Ersilia Savina Rodante,1912,female
http://www.wikidata.org/entity/Q16012954,Mary Ann DeWeese,1913,female
http://www.wikidata.org/entity/Q5301817,Douglas Millings,1913,male
http://www.wikidata.org/entity/Q2313357,Helen Barbara Kruger,1913,female
http://www.wikidata.org/entity/Q6069761,Irina Belotelkin,1913,female
http://www.wikidata.org/entity/Q3856928,Micol Fontana,1913,female
http://www.wikidata.org/entity/Q31942069,Emma Knuckey,1913,female
http://www.wikidata.org/entity/Q41037724,Andrew Aubert,1913,male
http://www.wikidata.org/entity/Q124705521,Tonny Waagemans,1913,female
http://www.wikidata.org/entity/Q94629113,Alice Dunn Adler,1913,female
http://www.wikidata.org/entity/Q122542668,Robert Mayes,1913,male
http://www.wikidata.org/entity/Q65953063,Cleo Romagnoli,1913,female
http://www.wikidata.org/entity/Q21483974,Vargas Ochagavía,1913,male
http://www.wikidata.org/entity/Q21604139,Tom Brigance,1913,male
http://www.wikidata.org/entity/Q52157294,Kay Ambrose,1914,female
http://www.wikidata.org/entity/Q551674,Pierre Balmain,1914,male
http://www.wikidata.org/entity/Q604667,Emilio Pucci,1914,male
http://www.wikidata.org/entity/Q16014157,Ivy May Pearce,1914,female
http://www.wikidata.org/entity/Q4897573,Beth Levine,1914,female
http://www.wikidata.org/entity/Q5238913,David Rappaport,1914,male
http://www.wikidata.org/entity/Q6149834,Jan Roëde,1914,male
http://www.wikidata.org/entity/Q10299234,Hércules Barsotti,1914,male
http://www.wikidata.org/entity/Q15443219,John Cavanagh,1914,male
http://www.wikidata.org/entity/Q48760533,Yoshimi Fukutomi,1914,female
http://www.wikidata.org/entity/Q50628491,Maria Bogner,1914,female
http://www.wikidata.org/entity/Q64840875,Clara Centinaro,1914,female
http://www.wikidata.org/entity/Q15969689,Francis Tien,1915,male
http://www.wikidata.org/entity/Q4942309,Bonnie Cashin,1915,female
http://www.wikidata.org/entity/Q5378870,Enid Gilchrist,1915,female
http://www.wikidata.org/entity/Q18164010,Michael Donnellan,1915,male
http://www.wikidata.org/entity/Q26213571,Giovanna Fontana,1915,female
http://www.wikidata.org/entity/Q19875385,Luba Marks,1915,female
http://www.wikidata.org/entity/Q36643891,Thea Tewi,1915,female
http://www.wikidata.org/entity/Q109341687,Boža Košak,1915,female
http://www.wikidata.org/entity/Q105836450,Ada Masotti,1915,female
http://www.wikidata.org/entity/Q78071654,Fred Spillmann,1915,male
http://www.wikidata.org/entity/Q538320,Irene Galitzine,1916,female
http://www.wikidata.org/entity/Q15946531,Yu Feng,1916,female
http://www.wikidata.org/entity/Q110846,Heinz Oestergaard,1916,male
http://www.wikidata.org/entity/Q4768835,Anne T. Hill,1916,female
http://www.wikidata.org/entity/Q12061034,Eric de Kolb,1916,male
http://www.wikidata.org/entity/Q112708985,Bill Atkinson,1916,male
http://www.wikidata.org/entity/Q5734927,Herbert Levine,1916,male
http://www.wikidata.org/entity/Q3857546,Mila Schön,1916,female
http://www.wikidata.org/entity/Q28343755,Werner G. Scharff,1916,male
http://www.wikidata.org/entity/Q116058141,George W. Trippon,1916,male
http://www.wikidata.org/entity/Q107177048,Nicole de Vesian,1916,female
http://www.wikidata.org/entity/Q63101172,Nancy Melcher,1916,female
http://www.wikidata.org/entity/Q2177753,Ruth Rogers-Altmann,1917,female
http://www.wikidata.org/entity/Q22234262,Cornelia James,1917,female
http://www.wikidata.org/entity/Q23822291,Emily Wilkens,1917,female
http://www.wikidata.org/entity/Q3188343,Jules-François Crahay,1917,male
http://www.wikidata.org/entity/Q114272550,Winona Yellowtail Plenty Hoops,1917,female
http://www.wikidata.org/entity/Q29073966,Elvie Hill,1917,female
http://www.wikidata.org/entity/Q9028045,Manuel Pertegaz,1917,male
http://www.wikidata.org/entity/Q7365161,Ronald Paterson,1917,male
http://www.wikidata.org/entity/Q94199004,Svenbörje Gaborn,1917,male
http://www.wikidata.org/entity/Q61102784,Maire Virkkunen-Harki,1917,female
http://www.wikidata.org/entity/Q555243,Lea Gottlieb,1918,female
http://www.wikidata.org/entity/Q16006639,Loudon Sainthill,1918,male
http://www.wikidata.org/entity/Q4891816,Beril Jents,1918,female
http://www.wikidata.org/entity/Q1600065,Heinz Bormann,1918,male
http://www.wikidata.org/entity/Q2094557,Max Heymans,1918,male
http://www.wikidata.org/entity/Q23900792,Ghislaine de Polignac,1918,female
http://www.wikidata.org/entity/Q124705485,Hélène Haasbroek,1918,female
http://www.wikidata.org/entity/Q19665790,Georgia Bullock Lloyd,1918,female
http://www.wikidata.org/entity/Q4118916,Riitta Immonen,1918,female
http://www.wikidata.org/entity/Q39391824,Alla Levashova,1918,female
http://www.wikidata.org/entity/Q95120463,Stefania Finkelshtein,1918,female
http://www.wikidata.org/entity/Q105336847,Dorothy Overall,1918,female
http://www.wikidata.org/entity/Q83842637,Kaisu Heikkilä,1918,female
http://www.wikidata.org/entity/Q66287008,Tachi Castillo,1918,female
http://www.wikidata.org/entity/Q6100095,Ramón Valdiosera Berman,1918,male
http://www.wikidata.org/entity/Q231776,Margot Fonteyn,1919,female
http://www.wikidata.org/entity/Q4768335,Anne Fogarty,1919,female
http://www.wikidata.org/entity/Q5338547,Edith Flagg,1919,female
http://www.wikidata.org/entity/Q17421412,Janey Ironside,1919,female
http://www.wikidata.org/entity/Q2655090,Ellen Stewart,1919,female
http://www.wikidata.org/entity/Q27305858,Asi Archibong-Arikpo,1919,female
http://www.wikidata.org/entity/Q113027824,Vera Nádor,1919,female
http://www.wikidata.org/entity/Q114854316,Vanilla Beane,1919,female
http://www.wikidata.org/entity/Q7123085,Paco Jamandreu,1919,male
http://www.wikidata.org/entity/Q124705490,Kees Loos,1919,male
http://www.wikidata.org/entity/Q15878748,Lilian Ducelle,1919,female
http://www.wikidata.org/entity/Q20751625,Catherine de Károlyi,1919,female
http://www.wikidata.org/entity/Q57651559,Ivar Tangen,1919,male
http://www.wikidata.org/entity/Q65953039,Ken Scott,1919,male
http://www.wikidata.org/entity/Q108812803,Franzi Epstein,1920,female
http://www.wikidata.org/entity/Q4949710,Katja of Sweden,1920,female
http://www.wikidata.org/entity/Q16019784,Robert L. Spencer,1920,male
http://www.wikidata.org/entity/Q16087612,Paula Stafford,1920,female
http://www.wikidata.org/entity/Q4898783,Betty Clemo,1920,female
http://www.wikidata.org/entity/Q945402,William Travilla,1920,male
http://www.wikidata.org/entity/Q112338998,Salvacion Lim Higgins,1920,female
http://www.wikidata.org/entity/Q16332885,George Stavropoulos,1920,male
http://www.wikidata.org/entity/Q5544800,George Stavropoulos,1920,male
http://www.wikidata.org/entity/Q17541030,Maureen Baker,1920,female
http://www.wikidata.org/entity/Q17859711,Ruth Sacks Caplin,1920,female
http://www.wikidata.org/entity/Q6899909,Monica Boyar,1920,female
http://www.wikidata.org/entity/Q18808300,Jean Barthet,1920,male
http://www.wikidata.org/entity/Q3938548,Giuliana Camerino,1920,female
http://www.wikidata.org/entity/Q4013261,Vincenzo Ferdinandi,1920,male
http://www.wikidata.org/entity/Q7493145,Sheila Scotter,1920,female
http://www.wikidata.org/entity/Q7561918,Sonja de Lennart,1920,female
http://www.wikidata.org/entity/Q94910268,Roland Pleterski,1920,male
http://www.wikidata.org/entity/Q13022072,Somsī Sukumonlanan,1920,female
http://www.wikidata.org/entity/Q119148680,Medora Manero,1920,female
http://www.wikidata.org/entity/Q107004840,José Luis Viñas,1920,male
http://www.wikidata.org/entity/Q54865397,Julio Chávez (designer),1920,male
http://www.wikidata.org/entity/Q371411,Guy Laroche,1921,male
http://www.wikidata.org/entity/Q2112549,Iris Apfel,1921,female
http://www.wikidata.org/entity/Q99384,Adolf Riedl,1921,male
http://www.wikidata.org/entity/Q5079834,Charles Kleibacker,1921,male
http://www.wikidata.org/entity/Q1797532,Zuzu Angel,1921,female
http://www.wikidata.org/entity/Q22127094,Renko Kondo,1921,female
http://www.wikidata.org/entity/Q6303531,Judith Leiber,1921,female
http://www.wikidata.org/entity/Q3094172,Gaby Aghion,1921,female
http://www.wikidata.org/entity/Q26997669,Stanley Blacker,1921,male
http://www.wikidata.org/entity/Q7154537,Paul Zastupnevich,1921,male
http://www.wikidata.org/entity/Q20006255,Pere Rovira i Planas,1921,male
http://www.wikidata.org/entity/Q7659509,Sybil Connolly,1921,female
http://www.wikidata.org/entity/Q10535842,Ottavio Missoni,1921,male
http://www.wikidata.org/entity/Q98962767,Hazel Rodney Blackman,1921,female
http://www.wikidata.org/entity/Q100324415,Estrella Rivas Franco,1921,female
http://www.wikidata.org/entity/Q15114063,Q15114063,1921,male
http://www.wikidata.org/entity/Q105759187,Mary Ann Scherr,1921,female
http://www.wikidata.org/entity/Q82330315,Jill Richards,1921,female
http://www.wikidata.org/entity/Q56301940,Ebba von Eckermann,1921,female
http://www.wikidata.org/entity/Q64840867,Albertina Giubbolini,1921,female
http://www.wikidata.org/entity/Q299211,Pierre Cardin,1922,male
http://www.wikidata.org/entity/Q583690,Richard Blackwell,1922,male
http://www.wikidata.org/entity/Q861953,Bill Blass,1922,male
http://www.wikidata.org/entity/Q16089651,Juli Lynne Charlot,1922,female
http://www.wikidata.org/entity/Q114041,Rudi Gernreich,1922,male
http://www.wikidata.org/entity/Q4894011,Bernat Klein,1922,male
http://www.wikidata.org/entity/Q12374569,Saima Loik,1922,female
http://www.wikidata.org/entity/Q16582107,Jorge Bocú,1922,male
http://www.wikidata.org/entity/Q2295605,Maxime de la Falaise,1922,female
http://www.wikidata.org/entity/Q24066914,Simonetta Colonna di Cesarò,1922,female
http://www.wikidata.org/entity/Q18225299,Elly Lamaker,1922,female
http://www.wikidata.org/entity/Q6297169,Joy Kingston,1922,female
http://www.wikidata.org/entity/Q2961639,Alfred Shaheen,1922,male
http://www.wikidata.org/entity/Q114411793,Takeo Nishida,1922,male
http://www.wikidata.org/entity/Q19409502,Rosana Pistolese,1922,female
http://www.wikidata.org/entity/Q20639067,Edward Rayne,1922,male
http://www.wikidata.org/entity/Q92584371,Lisa Miková,1922,female
http://www.wikidata.org/entity/Q47306519,Geraldine M. Sherman,1922,female
http://www.wikidata.org/entity/Q105037585,Q105037585,1922,male
http://www.wikidata.org/entity/Q20823527,Mona Skagerfors,1922,female
http://www.wikidata.org/entity/Q75904257,Comtesse Nolwen de Janzé,1922,female
http://www.wikidata.org/entity/Q76943170,Patrice Hellberg,1922,female
http://www.wikidata.org/entity/Q611363,Anne Klein,1923,female
http://www.wikidata.org/entity/Q15992825,Lilian Cahn,1923,female
http://www.wikidata.org/entity/Q4970513,Mary Ann Nyberg,1923,female
http://www.wikidata.org/entity/Q2168925,Armand Basi,1923,male
http://www.wikidata.org/entity/Q28966143,Bob Schulz,1923,male
http://www.wikidata.org/entity/Q43454888,Jacqueline Jonas,1923,female
http://www.wikidata.org/entity/Q124538402,Emmi Vahelaid,1923,female
http://www.wikidata.org/entity/Q47485638,Frankie Welch,1923,female
http://www.wikidata.org/entity/Q106318387,Betty Brader-Ashley,1923,female
http://www.wikidata.org/entity/Q20876433,John Weitz,1923,male
http://www.wikidata.org/entity/Q54331168,Pedro Loredo,1923,male
http://www.wikidata.org/entity/Q59653305,Lucie Porges,1923,female
http://www.wikidata.org/entity/Q21598064,Adolfo,1923,male
http://www.wikidata.org/entity/Q264730,Gloria Vanderbilt,1924,female
http://www.wikidata.org/entity/Q11733336,Kaya Ploss Mirecka,1924,female
http://www.wikidata.org/entity/Q288889,James Galanos,1924,male
http://www.wikidata.org/entity/Q1154396,Renato Balestra,1924,male
http://www.wikidata.org/entity/Q2168925,Armand Basi,1924,male
http://www.wikidata.org/entity/Q2965738,Christiane Bailly,1924,female
http://www.wikidata.org/entity/Q27587327,Helga Maranik,1924,female
http://www.wikidata.org/entity/Q107351658,Renée Firestone,1924,female
http://www.wikidata.org/entity/Q12664479,Marija Matušakaitė,1924,female
http://www.wikidata.org/entity/Q106318387,Betty Brader-Ashley,1924,female
http://www.wikidata.org/entity/Q20810709,Reed Crawford,1924,male
http://www.wikidata.org/entity/Q65659823,Luis Galindo,1924,male
http://www.wikidata.org/entity/Q115987946,Jarmila Navrátilová,1925,female
http://www.wikidata.org/entity/Q448596,Andrée Putman,1925,female
http://www.wikidata.org/entity/Q449114,Laura Ashley,1925,female
http://www.wikidata.org/entity/Q206581,Ben Sherman,1925,male
http://www.wikidata.org/entity/Q436146,Krizia,1925,female
http://www.wikidata.org/entity/Q1681647,Susanne Erichsen,1925,female
http://www.wikidata.org/entity/Q11675532,Yōko Kamoi,1925,female
http://www.wikidata.org/entity/Q11867761,Jukka Pellinen,1925,male
http://www.wikidata.org/entity/Q5052837,Catherine Murray di Montezemolo,1925,female
http://www.wikidata.org/entity/Q5715710,Henri Strzelecki,1925,male
http://www.wikidata.org/entity/Q17917719,Edmund Kara,1925,male
http://www.wikidata.org/entity/Q26838277,Valerie Desmore,1925,female
http://www.wikidata.org/entity/Q6795151,Max Raab,1925,male
http://www.wikidata.org/entity/Q18385326,John Boyd,1925,male
http://www.wikidata.org/entity/Q30118141,Leonardo Servadio,1925,male
http://www.wikidata.org/entity/Q7199025,Pitoy Moreno,1925,male
http://www.wikidata.org/entity/Q10857618,Zdeněk Marek,1925,male
http://www.wikidata.org/entity/Q67967010,Joan Vass,1925,female
http://www.wikidata.org/entity/Q122890645,Marguerite Rubel,1925,female
http://www.wikidata.org/entity/Q67077374,Rafael Herrera,1925,male
http://www.wikidata.org/entity/Q21997785,Kiki Divaris,1925,female
http://www.wikidata.org/entity/Q755465,Hanae Mori,1926,female
http://www.wikidata.org/entity/Q12310390,Erik Mortensen,1926,male
http://www.wikidata.org/entity/Q5077447,Charles Evans,1926,male
http://www.wikidata.org/entity/Q2474997,Uli Richter,1926,male
http://www.wikidata.org/entity/Q5621320,Gustave Tassell,1926,male
http://www.wikidata.org/entity/Q5734774,Herbert Kasper,1926,male
http://www.wikidata.org/entity/Q18345215,Larry Levine,1926,male
http://www.wikidata.org/entity/Q6795151,Max Raab,1926,male
http://www.wikidata.org/entity/Q89207910,Maurice Levin,1926,male
http://www.wikidata.org/entity/Q59653305,Lucie Porges,1926,female
http://www.wikidata.org/entity/Q67077380,Enrique Ollero,1926,male
http://www.wikidata.org/entity/Q167318,Hubert de Givenchy,1927,male
http://www.wikidata.org/entity/Q455111,Maija Isola,1927,female
http://www.wikidata.org/entity/Q507073,Piero Tosi,1927,male
http://www.wikidata.org/entity/Q614389,Geoffrey Beene,1927,male
http://www.wikidata.org/entity/Q312262,Jean-Claude Pascal,1927,male
http://www.wikidata.org/entity/Q340230,Achille Maramotti,1927,male
http://www.wikidata.org/entity/Q4762904,Angelo Litrico,1927,male
http://www.wikidata.org/entity/Q111371763,Harry Scheltens,1927,male
http://www.wikidata.org/entity/Q112626320,Dominic Toubeix,1927,male
http://www.wikidata.org/entity/Q17199161,Thea Porter,1927,female
http://www.wikidata.org/entity/Q17381799,Mauri Koponen,1927,male
http://www.wikidata.org/entity/Q28922700,Barbro Sörman,1927,female
http://www.wikidata.org/entity/Q19324975,Morris Seale,1927,male
http://www.wikidata.org/entity/Q4710900,Albert Nipon,1927,male
http://www.wikidata.org/entity/Q8045558,Xymena Zaniewska-Chwedczuk,1927,female
http://www.wikidata.org/entity/Q67894608,Bruno Piatelli,1927,male
http://www.wikidata.org/entity/Q69364482,Jacques Tiffeau,1927,male
http://www.wikidata.org/entity/Q75274479,Miguel Ferreras,1927,male
http://www.wikidata.org/entity/Q106674913,Joan Talbot,1927,female
http://www.wikidata.org/entity/Q55347385,Esteban Mayo,1927,male
http://www.wikidata.org/entity/Q4696422,Ahuva Sherman,1928,female
http://www.wikidata.org/entity/Q11708806,Helena Bohle-Szacka,1928,female
http://www.wikidata.org/entity/Q439661,Theadora Van Runkle,1928,female
http://www.wikidata.org/entity/Q313550,Vidal Sassoon,1928,male
http://www.wikidata.org/entity/Q4941001,Vanja Brunzell,1928,female
http://www.wikidata.org/entity/Q12352027,László Labancz,1928,male
http://www.wikidata.org/entity/Q5041565,Carlo Palazzi,1928,male
http://www.wikidata.org/entity/Q5294072,Donald Brooks,1928,male
http://www.wikidata.org/entity/Q1934705,Dick Holthaus,1928,male
http://www.wikidata.org/entity/Q2133826,Ray Aghayan,1928,male
http://www.wikidata.org/entity/Q5696726,Ante Garmaz,1928,male
http://www.wikidata.org/entity/Q23888797,Leo Pisa,1928,male
http://www.wikidata.org/entity/Q17384806,Sirkka Vesa-Kantele,1928,female
http://www.wikidata.org/entity/Q6171234,Jean Muir,1928,female
http://www.wikidata.org/entity/Q3011016,Erwin Dolder,1928,male
http://www.wikidata.org/entity/Q27909513,Stan Herman,1928,male
http://www.wikidata.org/entity/Q28810797,Thérèse Ngann,1928,female
http://www.wikidata.org/entity/Q114024957,Wesley Tann,1928,male
http://www.wikidata.org/entity/Q114859445,Hanns Friedrichs,1928,male
http://www.wikidata.org/entity/Q6681281,Loris Abate,1928,male
http://www.wikidata.org/entity/Q7174914,Peter Jackson,1928,male
http://www.wikidata.org/entity/Q87343804,Ursula Fehlig,1928,female
http://www.wikidata.org/entity/Q11540664,Itsuko Ueda,1928,female
http://www.wikidata.org/entity/Q11549413,Masao Mizuno,1928,male
http://www.wikidata.org/entity/Q12590328,Nora Noh,1928,female
http://www.wikidata.org/entity/Q120514762,John Moore,1928,male
http://www.wikidata.org/entity/Q579819,Jacqueline de Ribes,1929,female
http://www.wikidata.org/entity/Q285536,Imelda Marcos,1929,female
http://www.wikidata.org/entity/Q231121,Yayoi Kusama,1929,female
http://www.wikidata.org/entity/Q4973237,Gunilla Pontén,1929,female
http://www.wikidata.org/entity/Q11886956,Paula Häiväoja,1929,female
http://www.wikidata.org/entity/Q5361171,Elio Berhanyer,1929,male
http://www.wikidata.org/entity/Q2182953,Rolf Leeser,1929,male
http://www.wikidata.org/entity/Q5407819,Theresia Vreugdenhil,1929,female
http://www.wikidata.org/entity/Q3311692,Michèle Rosier,1929,female
http://www.wikidata.org/entity/Q3821199,Andrés Sardá Sacristán,1929,male
